"GIFT","AGE","EDUCA","SEX","STATE","INCLASS","topic_1","topic_2","topic_3"
"1",1.10007626544908,"5","couple","41","9",0.0384787710894834,-0.239458052602925,0.663029444261587
"1",1.10007626544908,"5","couple","41","9",0.782624312449459,0.35515148284328,-0.267354817302359
"1",-0.729610062168057,"7","male","12","6",1.00717952426198,-0.266687270604354,0.12229124073167
"1",0.895608612885931,"8","couple","12","9",-0.529481826531372,0.630187243991798,0.173499245000474
"1",-1.02890268158219,"4","female","32","9",-0.545775759789585,0.388778208137547,0.415088729354504
"1",-1.02890268158219,"4","female","32","9",0.560716609563023,1.04767399803307,-1.35586725312694
"1",-0.705991873735787,"4","female","13","7",0.750562208754529,0.504447539516959,-0.434220756999851
"1",-0.705991873735787,"4","female","13","7",0.0202900971675664,0.572352126357321,0.00899832810531792
"1",-0.602858938138553,"8","couple","26","9",0.176357625538715,-1.22488653013241,1.00646189412986
"1",1.08503132027381,"4","couple","48","5",0.645826205748681,0.877799063701448,-1.00373756018553
"1",1.08503132027381,"4","couple","48","5",0.368647831246952,-0.877275408280422,0.822216311376596
"1",-0.169549118303695,"4","female","34","8",0.465465235728663,0.732179129591757,-0.517051006140368
"1",-0.169549118303695,"4","female","34","8",0.448369618171444,-0.0347797817487043,0.340825096482363
"1",1.59264304647235,"4","couple","16","5",-1.09751146855422,-2.14228324946361,1.44139985448332
"1",1.18816425587104,"7","female","12","3",-0.830922741370793,0.384159517296335,0.491629422561996
"1",-0.913103436429292,"8","male","27","9",-0.33200938885714,-0.676398219558511,0.983312118246077
"1",-1.45993346521392,"3","male","6","9",0.0150593218010822,0.170268466009684,0.397771522737182
"1",0.272774144264435,"6","female","39","7",0.641262019492222,-0.979496503472565,0.730311723723876
"1",0.723659722413116,"7","couple","26","9",0.639724470404207,1.0788859737635,-1.61441622416569
"1",0.174439861973546,"6","couple","0","9",0.342388333929,0.343666559879425,0.0761694020477381
"1",-1.74699156056539,"5","male","0","8",-0.78428284989509,-0.320251098831956,0.930990250173781
"1",0.613349170840806,"7","couple","48","5",-0.314965789438851,-2.04533607539956,1.30064189976769
"1",0.879029658300809,"7","couple","6","8",0.0755464465279729,0.42689221388487,0.139367183073572
"1",0.879029658300809,"7","couple","6","8",-0.734995931997858,-0.394685880269229,0.956286681830513
"1",-0.851829410724237,"3","female","6","7",-0.253966785829162,0.0321637922782109,0.598595540002125
"1",-0.851829410724237,"3","female","6","7",0.675397125497654,0.925599894793323,-1.16841918332369
"1",1.10007626544908,"7","couple","45","9",1.42213066551063,-0.327127406519733,-0.258764478593643
"1",-0.69194660030941,"7","female","17","8",-0.634190800414871,0.248612746283275,0.553320197715524
"1",1.3272806238466,"4","couple","42","8",0.911353694233828,0.375826286746107,-0.422429785326291
"1",0.555957250678046,"7","couple","48","9",-0.439029809556914,-0.191464193491101,0.788097518960932
"1",0.555957250678046,"7","couple","48","9",0.110454952198985,1.15761572901808,-1.10525779654385
"1",-1.67149046776593,"4","female","0","5",-1.44710921782095,1.26930759737231,-0.554066215403111
"1",-1.67149046776593,"4","female","0","5",-0.932297770366615,-0.166960967142759,0.880177816728882
"1",-0.320599496093426,"5","male","24","9",0.0766084388819154,1.36764076240332,-1.90319526407326
"1",0.536475030981938,"8","male","24","9",-0.0871365060248853,1.27746163467053,-1.27648391569194
"1",0.776728765963143,"8","couple","22","9",-0.505951557412685,0.681617840433742,0.107264089699996
"1",0.302133031129307,"8","female","25","9",0.549652931375861,0.49521114025346,-0.241315819948015
"1",1.31377383109404,"7","female","55","4",-0.503035011115636,0.857189526705808,-0.119680385416458
"1",-1.51087101128209,"7","couple","39","9",NA,NA,NA
"1",0.650762640874474,"7","female","55","8",1.44386655925773,0.648167735992792,-2.19123497525103
"1",0.436275899982851,"4","couple","0","9",0.0220146139478015,1.15067003317032,-0.998226774478655
"1",-0.741518859151926,"7","couple","51","9",-0.476055988673526,-0.050807321390923,0.716659422533554
"1",-0.536797128113367,"5","female","13","6",1.163322535019,0.131843471895598,-0.402890903331608
"1",-0.536797128113367,"5","female","13","6",-0.234779039015285,0.983378217558928,-0.447282624710092
"1",-0.851829410724237,"8","male","45","8",0.770024224750568,0.141703309290871,-0.024756618223466
"1",1.48296857671646,"8","couple","24","9",-1.21231709267329,-0.777332531557243,1.17697733551996
"1",-0.705991873735787,"6","couple","34","4",1.47815792157203,-0.279968560685915,-0.375212865478919
"1",-0.705991873735787,"6","couple","34","4",-0.584090816742907,-1.18909411481675,1.20060952717408
"1",0.555957250678046,"6","couple","13","8",-1.00773331437816,1.21374831468279,-0.55242400715833
"1",-2.03474855024415,"4","male","0","5",NA,NA,NA
"1",0.151082653339576,"5","female","25","8",0.262225562403893,0.585083954439762,-0.147522088446389
"1",-1.67149046776593,"4","male","36","1",0.858063092751652,0.149093897778195,-0.106419506787578
"1",-1.06338641327625,"8","female","6","9",0.541592812301256,-0.149028244143733,0.368172121039462
"1",-1.7089039377996,"6","male","24","7",-1.37808384362359,1.52680875476284,-1.30961322728177
"1",0.331089728795678,"6","female","15","9",1.01805198664388,0.0163104055373242,-0.123522462012295
"1",0.331089728795678,"6","female","15","9",1.07368014702808,0.748735809140569,-1.3873146300819
"1",0.103579398642016,"7","female","36","8",1.18759584227019,0.709657007149366,-1.53446935256644
"1",-0.234309724302785,"5","couple","39","1",0.773555355405708,-0.688973514619262,0.536521560827117
"1",-0.380147261291236,"7","couple","6","9",0.546230988542507,0.616028956172023,-0.405563179179211
"1",-0.380147261291236,"7","male","9","9",-0.209309343999974,0.199840816500042,0.462214926256749
"1",0.575261548075018,"8","female","6","9",0.273558413717149,1.31283092709797,-1.9874919628085
"1",1.59264304647235,"5","male","16","4",0.404173109249926,-0.742799056581787,0.754531941328535
"1",1.59264304647235,"5","male","16","4",1.90157633850038,-1.09355705194365,-0.407493116319289
"1",-1.11975791059822,"7","male","26","3",1.9337634319074,-0.6932732299643,-0.768738633865422
"1",-1.00847927754637,"5","male","0","8",1.40660730105266,-0.812509052472129,0.0917268253106008
"1",0.287504558396253,"3","female","48","5",0.0830421515883151,-0.363131549693999,0.712947171201253
"1",0.287504558396253,"3","female","48","4",1.18094076110922,0.282843889900146,-0.622533534532979
"1",-2.14781324666686,"5","couple","15","9",-1.12394845472615,1.66529849998596,-2.26878607397935
"1",-2.14781324666686,"5","couple","15","9",-0.747056109387327,1.37470721555125,-1.07569911476086
"1",-0.20631188620089,"8","female","21","9",-1.07189286080514,-0.501166502992971,1.05761264078112
"1",-1.41019456157856,"6","female","51","9",1.35184866485627,-0.112354727516049,-0.370504532149787
"1",1.24491413068863,"5","couple","0","9",-0.409946841232722,0.870301633555068,-0.176937019912275
"1",-0.636680553656914,"8","female","53","8",0.887092014583391,0.129554342111163,-0.112557206240508
"1",1.3935495580573,"3","female","48","3",-0.176538261907501,-0.80174164012709,0.987333999326131
"1",0.759186707829254,"4","female","0","5",-0.84927374995586,0.117576664720952,0.69521821429532
"1",-0.954962346321472,"7","female","42","9",0.537428260322509,0.695242631860158,-0.521721014823186
"1",0.151082653339576,"7","female","51","9",-0.264626706036692,-0.221019544084352,0.755380684407564
"1",1.17373549081196,"4","female","17","5",-1.48026833778183,-1.71266938094707,1.42160179327374
"1",-1.17767402316879,"7","male","48","5",-0.811563065039227,0.115993256141968,0.688653617753277
"1",-0.420798627092512,"6","female","15","9",1.13149255942926,-0.629136790576231,0.248784841810116
"1",1.34070165860683,"6","male","51","5",0.780008544053416,-0.268119647962903,0.296760816889269
"1",0.687525408771668,"5","couple","41","5",-1.27799289985343,0.58383748940127,0.395528711367584
"1",-1.69948830586783,"7","female","0","6",-0.0906435700391103,0.617525153367314,0.0114307620839535
"1",0.415653240079074,"8","couple","39","9",-0.245182957269887,-0.142586640407251,0.705147378033902
"1",-1.04952534148597,"8","female","20","9",-0.272691271731682,0.331117056980872,0.377164212130837
"1",-1.04952534148597,"8","female","20","9",-0.128552803404178,1.08422237367834,-0.714619341252736
"1",0.169789022091522,"8","female","36","9",-0.00994672568587813,0.707790768075544,-0.144492201680715
"1",-0.56956996867911,"7","male","45","5",-0.00271124939190089,1.14634890201423,-0.964111039788125
"1",1.05461632253329,"7","male","12","4",-0.640885000300799,0.356608254430766,0.468753050126434
"1",-0.741518859151926,"7","couple","45","9",0.525558446789222,-0.612495886070101,0.639379840211711
"1",0.794126443380903,"4","male","22","9",1.68224989603919,-0.490235914122596,-0.487592700652115
"1",0.895608612885931,"6","male","22","9",0.198101326989122,0.18931087451216,0.297787062885792
"1",1.38046093497784,"7","couple","12","6",0.0489657846359153,-0.349173958768859,0.718566223860602
"1",0.415653240079074,"4","female","42","2",1.09382379222264,-0.218630474691661,0.00885088625445202
"1",-1.06338641327625,"7","male","39","5",-0.540540351220825,0.223184179414726,0.548050257564137
"1",0.759186707829254,"7","couple","0","8",0.266817068474891,0.52231506405162,-0.0731671526928798
"1",1.28649853816193,"5","couple","12","9",-0.10329666021695,-0.292369765815708,0.742617566565636
"1",-0.705991873735787,"7","couple","4","9",-0.321132149957402,1.32569566027649,-1.21788385638034
"1",0.0549840199864799,"8","couple","0","9",0.545245441163006,0.578904400519755,-0.350722799162343
"1",0.0549840199864799,"8","couple","0","9",-1.55082050908203,1.31013159859779,-0.624575801985586
"1",1.20249519804218,"3","couple","17","6",-0.0585686877928778,-0.164195538900891,0.655407268993825
"1",0.197541795457923,"2","female","4","6",0.651115678566058,0.497040056439288,-0.329896809389603
"1",-1.7278619650879,"7","male","6","7",-0.668293178785219,-0.763103380302856,1.09010614110277
"1",0.302133031129307,"5","male","17","9",1.22948440671069,-1.31385853742445,0.464793188216283
"1",-0.045692429717049,"8","male","48","9",0.227487067536772,-0.516209292360407,0.731205151000015
"1",-0.262683383522862,"8","couple","22","9",0.726119104787368,-0.295898802786901,0.350995447502708
"1",-0.851829410724237,"7","couple","51","8",0.704342955203078,0.478579280798532,-0.353497370451428
"1",-0.851829410724237,"7","couple","51","8",0.977286532114163,0.629387483002364,-0.923438000531772
"1",0.415653240079074,"8","male","12","7",0.950523939394678,0.253168223148343,-0.308736380319223
"1",0.415653240079074,"8","male","12","7",-0.0698289755458414,0.121977724682138,0.469468040325544
"1",0.741497852523626,"4","couple","0","7",0.733667654003262,0.185023023180995,-0.038019046850165
"1",-0.826813664638652,"8","male","17","9",0.286360558915622,-0.334683426568426,0.613327501668396
"1",-0.826813664638652,"8","male","17","9",-0.0712530691261757,0.449826578448261,0.185852700785802
"1",-0.115576674551738,"8","female","21","8",-0.366567120789975,0.650760325162664,0.0920476192962437
"1",-0.115576674551738,"8","female","21","8",0.432758976964928,0.595522768582796,-0.282507988972657
"1",0.182168594070539,"7","male","12","5",-0.949187107904866,-1.22419821526732,1.27011090398402
"1",-0.705991873735787,"8","couple","39","9",0.121418211548052,-0.171485735931576,0.590312146223466
"1",-0.705991873735787,"8","couple","39","9",-0.488601482025151,-0.214867303035996,0.813408275253161
"1",-0.045692429717049,"4","male","36","8",0.210694099702152,-1.51913450644041,1.06500975069453
"1",-0.582822713492702,"5","male","0","8",0.454497376641144,-1.50150081756398,0.967380228265712
"1",-1.9697032374127,"5","couple","0","4",-0.0581728493110427,1.12597268840369,-0.864939846298877
"1",-0.653796484206728,"7","couple","15","9",-0.521434439532282,1.53886501819204,-2.00524914812926
"1",-0.653796484206728,"7","couple","15","9",0.0618253906194105,0.298329124365019,0.268977734993974
"1",0.86231964342649,"8","couple","55","9",0.749489259712682,-0.704762763798417,0.558381957641302
"1",0.86231964342649,"8","couple","55","9",-0.396343743336493,0.918316512882976,-0.256029320338692
"1",0.895608612885931,"4","female","45","3",0.632196754323946,-0.84803787041872,0.685458269152122
"1",-1.36159918292303,"7","couple","47","7",-0.729593952544282,-1.14557405261852,1.21624609966166
"1",-1.51087101128209,"7","male","12","9",0.153964134613459,-0.453668066766839,0.7308914655161
"1",-0.759508804960684,"4","couple","0","5",1.0276363999228,-0.110638176596195,-0.0182237732290805
"1",1.08503132027381,"4","female","2","4",-0.963726412221345,0.926644172302763,-0.0689979264107312
"1",-1.1601319650349,"4","male","6","7",0.31422772053624,0.465640382831086,-0.0371763224554649
"1",1.41948615184799,"5","female","53","6",-0.864082720582843,-0.374293152859238,0.970629214559629
"1",1.41948615184799,"5","female","53","6",0.265380822967351,0.609955852599431,-0.181777006430542
"1",-1.68544303244145,"4","couple","26","5",-0.295175342748466,-1.39893369794263,1.18725683846728
"1",0.687525408771668,"5","male","6","9",-0.483740334919581,-0.709675669294848,1.03248452398039
"1",-0.045692429717049,"7","female","13","8",0.315400379122536,-0.160451187026537,0.496445525467157
"1",-0.320599496093426,"7","male","26","8",-1.24391568451371,0.781291731931303,0.179674592077091
"1",-0.320599496093426,"7","male","26","8",0.327176941505459,0.278849266763139,0.148573958209128
"1",-1.33771411665773,"8","couple","6","9",1.63628224054952,-0.0543299973048712,-0.89984408722051
"1",-0.705991873735787,"5","female","17","5",-0.343771115730874,-0.222655626159738,0.779231886724524
"1",-1.00847927754637,"7","couple","16","8",0.00177458980626578,0.704693025246656,-0.146831140587538
"1",-1.00847927754637,"7","couple","16","8",0.20691659224488,0.111004085086711,0.35696913470925
"1",1.34070165860683,"3","female","36","1",0.812876831235857,0.57495152285968,-0.60900424458766
"1",0.811382097358315,"7","couple","12","9",-0.506863447093065,-0.449483920677151,0.93236935564359
"1",-0.504524655847662,"3","female","26","3",1.16820302763748,-1.20607353072453,0.476276774197554
"1",-0.504524655847662,"3","female","26","3",1.83406585654857,-1.34533629815888,-0.172095856257131
"1",0.456699304018673,"7","couple","45","9",-0.898167278924064,1.18688736439214,-0.534102437247755
"1",-1.09138425137815,"7","male","42","6",-0.570794588414895,0.766995530922818,0.0260548193907284
"1",-1.09138425137815,"7","male","42","6",-2.39801715264413,1.75413439109652,-2.52833998731749
"1",-0.705991873735787,"5","female","0","5",0.276112164278439,-0.421132685179906,0.663805238337781
"1",-0.169549118303695,"5","male","24","9",0.146873655190116,0.197086975922699,0.316364330216035
"1",-0.504524655847662,"5","couple","9","5",1.13782160587768,-1.03085236642248,0.434144360803718
"1",-0.614072788701648,"5","male","48","8",-0.0523580058744681,-0.305686196592362,0.732272344377975
"1",0.415653240079074,"5","female","26","4",0.0428911512234623,-0.840437746644858,0.932977582587684
"1",0.594391143552501,"4","couple","0","6",0.46357061357224,1.08072312949863,-1.31284622201146
"1",-0.0978878192461088,"3","male","55","9",-0.222535390860768,1.11991738170492,-0.729174875467261
"1",0.103579398642016,"4","female","17","7",-0.130158484979627,0.526946851568025,0.132013674482183
"1",1.31377383109404,"4","female","6","2",0.0646177782626472,0.724650862973926,-0.21062930213256
"1",1.31377383109404,"4","female","6","2",1.35904281714652,-0.226233710497655,-0.26945552754317
"1",0.845476479619896,"8","couple","48","9",0.515878607421615,0.938768151349344,-0.985035523688012
"1",1.06987852510878,"5","couple","55","8",1.04329770261016,-1.02245355195059,0.500965010235229
"1",-1.11975791059822,"5","female","17","9",-1.5517145021046,-0.61408164674399,1.15211855126072
"1",1.59264304647235,"4","female","42","5",0.296118769277383,0.26587941522317,0.178427253859816
"1",-1.00847927754637,"4","male","15","8",-0.559042957554999,1.58391414575833,-2.31776480988344
