"OCCULIST","HRSPERWK","WKS_WRKD","EMPLTYPE","MARITAL","HISPANIC","WHYNOWRK","MEMBRACE","SEX","HRSP_RWK","WKS__RKD","EMPL_YPE","HISP_NIC","WHYN_WRK","OCCU_IST","NEWID","AGE","AGE_","ANFEDTXX","ANFE_TXX","ANGVX","ANGVX_","ANPVTX","ANPVTX_","ANRRX","ANRRX_","ANSTATXX","ANST_TXX","CU_CODE1","EDUCA","EDUCA_","FEDTXX","FEDTXX_","GROSPAYX","GROS_AYX","GVX","GVX_","IRAX","IRAX_","JSSDEDX","JSSDEDX_","MEMBNO","PVTX","PVTX_","RRX","RRX_","SCHLNCHQ","SCHL_CHQ","SCHLNCHX","SCHL_CHX","SLFEMPSS","SLFE_PSS","SS_RRX","SS_RRX_","STATXX","STATXX_","SUPPX","SUPPX_","US_SUPP","US_SUPP_","WAGEX","WAGEX_","SS_RRQ","SS_RRQ_","SOCRRX","SOCRRX_","ARM_FORC","ARM__ORC","IN_COLL","IN_COLL_","MEDICARE","MEDI_ARE","PAYPERD","PAYPERD_","HORIGIN","RC_WHITE","RC_W_ITE","RC_BLACK","RC_B_ACK","RC_NATAM","RC_N_TAM","RC_ASIAN","RC_A_IAN","RC_PACIL","RC_P_CIL","RC_OTHER","RC_O_HER","RC_DK","RC_DK_","ANFEDTXM","ANFE_TXM","ANGVXM","ANGVXM_","ANPVTXM","ANPVTXM_","ANRRXM","ANRRXM_","ANSTATXM","ANST_TXM","JSSDEDXM","JSSD_DXM","JSSDEDX1","JSSDEDX2","JSSDEDX3","JSSDEDX4","JSSDEDX5","SLFEMPSM","SLFE_PSM","SLFEMPS1","SLFEMPS2","SLFEMPS3","SLFEMPS4","SLFEMPS5","SOCRRXM","SOCRRXM_","SOCRRX1","SOCRRX2","SOCRRX3","SOCRRX4","SOCRRX5","SS_RRXM","SS_RRXM_","SS_RRX1","SS_RRX2","SS_RRX3","SS_RRX4","SS_RRX5","SS_RRXI","SUPPXM","SUPPXM_","SUPPX1","SUPPX2","SUPPX3","SUPPX4","SUPPX5","SUPPXI","WAGEXM","WAGEXM_","WAGEX1","WAGEX2","WAGEX3","WAGEX4","WAGEX5","WAGEXI","SS_RRB","SS_RRB_","SS_RRBX","SS_RRBX_","SUPPB","SUPPB_","SUPPBX","SUPPBX_","WAGEB","WAGEB_","WAGEBX","WAGEBX_","ASIAN","ASIAN_","OCCUEARN","PAYSTUB","PAYSTUB_","SEMPFRM","SEMPFRM_","SEMPFRMX","SEMP_RMX","SMPFRMB","SMPFRMB_","SMPFRMBX","SMPF_MBX","SEMPFRM1","SEMPFRM2","SEMPFRM3","SEMPFRM4","SEMPFRM5","SEMPFRMI","SEMPFRMM","SEMP_RMM","SOCSRRET","SOCS_RET","WKSTATUS"
"12",40,40,"1","1","1",,"1","1","D","D","D","D","A","D",1494282,46,"D",.,"A",.,"A",.,"A",.,"A",.,"A","1","3","D",.,"A",.,"C",.,"A",.,"A",0,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A","2","D",.,"C",.,"A",0,"D","2","D",,"A",,"A","1","D","1",,"A",,"A",,"A",,"A",,"A","6","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,32362,"D",38388,20312,32183,42340,28587,201,,"A",.,"A",,"A",.,"A",,"C",.,"B",,"A","112","2","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
,.,0,,"1","1","2","1","2","A","D","A","D","D","A",1494282,46,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","3","D",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D",,"A",,"A",,"A","1",,"A",,"A",,"A",,"A",,"A","6","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","910",,"A","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D",
"05",50,52,"5","3",,,"1","1","D","D","D","A","A","D",1494301,61,"D",.,"A",.,"A",.,"A",.,"A",.,"A","1","5","D",.,"A",.,"A",.,"A",.,"A",3672,"D",1,.,"A",.,"A",.,"A",.,"A",3672,"D",.,"A",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",0,0,0,0,0,1713.6,"D",2056,1663,1539,1758,1552,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","205",,"A","1","D",.,"C","03","D",12000,"D",13436,10870,10060,11488,10147,301,11200,"D","2","D","2"
"05",50,52,"5","3",,,"1","1","D","D","D","A","A","D",1494302,61,"D",.,"A",.,"A",.,"A",.,"A",.,"A","1","5","D",.,"A",.,"A",.,"A",.,"A",3672,"D",1,.,"A",.,"A",.,"A",.,"A",3672,"D",.,"A",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",0,0,0,0,0,1789.4,"D",1667,1711,2216,1626,1727,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","205",,"A","1","D",.,"C","03","D",12000,"D",10895,11184,14484,10629,11285,301,11695,"D","2","D","2"
"03",45,50,"5","1",,,"1","2","D","D","D","A","A","D",1494311,49,"D",.,"A",.,"A",.,"A",.,"A",.,"A","1","7","D",.,"A",1000,"D",.,"A",.,"A",3825,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A","2","D",50000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",6245.8,"D",5508,3863,8498,8468,4892,2420.8,"D",1683,38,4673,4643,1067,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,50000,"D",50000,50000,50000,50000,50000,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","203","2","D","1","D",.,"B",,"B",.,"B",11003,247,30545,30345,6971,201,15822,"D","2","D","2"
"03",50,50,"5","1",,,"1","1","D","D","D","A","A","D",1494311,54,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","4","D",.,"A",4500,"D",.,"A",.,"A",3825,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A","2","D",50000,"D",.,"A",0,"D","2","D","3","D",,"A","3","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",10511.5,"T",10512,10512,10512,10512,10512,6161.4,"D",4964,1991,6906,13829,3117,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,50000,"D",50000,50000,50000,50000,50000,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","203","2","D","1","D",.,"B",,"B",.,"B",32442,13011,45138,90383,20373,201,40269,"D","2","D","2"
"03",45,50,"5","1",,,"1","2","D","D","D","A","A","D",1494312,49,"D",.,"A",.,"A",.,"A",.,"A",.,"A","1","7","D",.,"A",1000,"D",.,"A",.,"A",3825,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A","2","D",50000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",10511.5,"T",10512,10512,10512,10512,10512,5317.2,"D",6958,32,18788,479,329,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,50000,"D",50000,50000,50000,50000,50000,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","203","2","D","1","D",.,"B",,"B",.,"B",128819,128819,128819,128819,128819,201,128819,"T","2","D","2"
"03",50,50,"5","1",,,"1","1","D","D","D","A","A","D",1494312,54,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","4","D",.,"A",4500,"D",.,"A",.,"A",3825,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A","2","D",50000,"D",.,"A",0,"D","2","D","3","D",,"A","3","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",10511.5,"T",10512,10512,10512,10512,10512,5832,"D",4923,1951,7335,5768,9183,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,50000,"D",50000,50000,50000,50000,50000,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","203","2","D","1","D",.,"B",,"B",.,"B",32178,12754,47942,37699,60022,201,38119,"D","2","D","2"
,.,0,,"1",,"3","2","2","A","D","A","A","D","A",1494321,37,"D",.,"A",.,"A",.,"A",.,"A",.,"A","1","5","D",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","1","D",,"A",,"A","2",,"A","2","D",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","920",,"A","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D",
"07",40,52,"1","1",,,"2","1","D","D","D","A","A","D",1494321,39,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","4","D",.,"A",2000,"D",.,"A",.,"A",3825,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A","2","D",50000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","2",,"A","2","D",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,50000,"D",50000,50000,50000,50000,50000,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","107","2","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
,.,0,,"5",,"3","2","1","A","D","A","A","D","A",1494321,15,"D",.,"A",.,"A",.,"A",.,"A",.,"A","3","3","D",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A",0,"D",,"A",,"A",,"A",,"A","2",,"A","2","D",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","920",,"A","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D",
,.,.,,"5",,,"2","1","A","A","A","A","A","A",1494321,9,"D",.,"A",.,"A",.,"A",.,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2",,"A","2","D",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,,"A",,"A",.,"A",,"A",.,"A",.,.,.,.,.,.,.,"A",,"A",
,.,0,,"1",,"3","2","2","A","D","A","A","D","A",1494322,37,"D",.,"A",.,"A",.,"A",.,"A",.,"A","1","5","D",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","1","D",,"A",,"A","2",,"A","2","D",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","920",,"A","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D",
"07",40,52,"1","1",,,"2","1","D","D","D","A","A","D",1494322,39,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","4","D",.,"A",2000,"D",.,"A",.,"A",3825,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A","2","D",50000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","2",,"A","2","D",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,50000,"D",50000,50000,50000,50000,50000,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","107","2","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
,.,0,,"5",,"3","2","1","A","D","A","A","D","A",1494322,15,"D",.,"A",.,"A",.,"A",.,"A",.,"A","3","3","D",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A",0,"D",,"A",,"A",,"A",,"A","2",,"A","2","D",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","920",,"A","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D",
,.,.,,"5",,,"2","1","A","A","A","A","A","A",1494322,9,"D",.,"A",.,"A",.,"A",.,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2",,"A","2","D",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,,"A",,"A",.,"A",,"A",.,"A",.,.,.,.,.,.,.,"A",,"A",
"10",40,45,"1","2",,,"1","2","D","D","D","A","A","D",1494331,53,"D",.,"A",.,"A",.,"A",.,"A",.,"A","1","4","D",.,"A",.,"C",.,"A",.,"A",918,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A","2","D",.,"C",.,"A",0,"D","2","D","3","D",,"A","1","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,11763,"D",11588,11915,13268,11328,10716,301,,"A",.,"A",,"A",.,"A","03","D",12000,"D",,"A","110","2","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
"04",25,26,"2","5",,,"1","2","D","D","D","A","A","D",1494331,28,"D",.,"A",.,"A",.,"A",.,"A",.,"A","3","4","D",.,"A",3000,"D",.,"A",.,"A",230,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A","2","D",3000,"D",.,"A",0,"D","2","D","1","D",,"A","3","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,3000,"D",3000,3000,3000,3000,3000,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","104","2","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
"10",40,45,"1","2",,,"1","2","D","D","D","A","A","D",1494332,53,"D",.,"A",.,"A",.,"A",.,"A",.,"A","1","4","D",.,"A",.,"C",.,"A",.,"A",918,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A","2","D",.,"C",.,"A",0,"D","2","D","3","D",,"A","1","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,13313.6,"D",12423,12936,12984,14971,13254,301,,"A",.,"A",,"A",.,"A","03","D",12000,"D",,"A","110","2","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
"04",25,26,"2","5",,,"1","2","D","D","D","A","A","D",1494332,28,"D",.,"A",.,"A",.,"A",.,"A",.,"A","3","4","D",.,"A",3000,"D",.,"A",.,"A",230,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A","2","D",3000,"D",.,"A",0,"D","2","D","1","D",,"A","3","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,3000,"D",3000,3000,3000,3000,3000,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","104","2","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
"03",40,52,"1","1",,,"2","1","D","D","D","A","A","D",1494341,40,"D",.,"A",.,"A",.,"A",.,"A",.,"A","1","7","D",.,"A",.,"C",.,"A",.,"A",5814,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A","2","D",76000,"D",.,"A",0,"D","2","D","2","D",,"A","2","D","2",,"A","2","D",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,76000,"D",76000,76000,76000,76000,76000,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","103","2","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
"03",40,52,"1","1",,,"2","2","D","D","D","A","A","D",1494341,42,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","5","D",.,"A",.,"C",.,"A",.,"A",2754,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A","2","D",36000,"D",.,"A",0,"D","2","D","2","D",,"A","2","D","2",,"A","2","D",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,36000,"D",36000,36000,36000,36000,36000,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","103","2","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
,.,0,,"5",,"3","2","2","A","D","A","A","D","A",1494341,15,"D",.,"A",.,"A",.,"A",.,"A",.,"A","3","3","D",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A",0,"D",,"A",,"A",,"A",,"A","2",,"A","2","D",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","920",,"A","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D",
,.,.,,"5",,,"2","2","A","A","A","A","A","A",1494341,12,"D",.,"A",.,"A",.,"A",.,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2",,"A","2","D",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,,"A",,"A",.,"A",,"A",.,"A",.,.,.,.,.,.,.,"A",,"A",
"03",40,52,"1","1",,,"2","1","D","D","D","A","A","D",1494342,40,"D",.,"A",.,"A",.,"A",.,"A",.,"A","1","7","D",.,"A",.,"C",.,"A",.,"A",5814,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A","2","D",76000,"D",.,"A",0,"D","2","D","2","D",,"A","2","D","2",,"A","2","D",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,76000,"D",76000,76000,76000,76000,76000,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","103","2","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
"03",40,52,"1","1",,,"2","2","D","D","D","A","A","D",1494342,42,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","5","D",.,"A",.,"C",.,"A",.,"A",2754,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A","2","D",36000,"D",.,"A",0,"D","2","D","2","D",,"A","2","D","2",,"A","2","D",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,36000,"D",36000,36000,36000,36000,36000,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","103","2","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
,.,0,,"5",,"3","2","2","A","D","A","A","D","A",1494342,15,"D",.,"A",.,"A",.,"A",.,"A",.,"A","3","3","D",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A",0,"D",,"A",,"A",,"A",,"A","2",,"A","2","D",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","920",,"A","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D",
,.,.,,"5",,,"2","2","A","A","A","A","A","A",1494342,12,"D",.,"A",.,"A",.,"A",.,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2",,"A","2","D",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,,"A",,"A",.,"A",,"A",.,"A",.,.,.,.,.,.,.,"A",,"A",
"12",40,8,"1","1",,,"4","2","D","D","D","A","A","D",1494351,48,"D",.,"B",.,"B",.,"B",.,"B",.,"B","1","3","D",.,"B",.,"B",.,"B",.,"A",0,"D",1,.,"B",.,"B",.,"A",.,"A",0,"D",.,"A",.,"B",.,"A","2","D",.,"B",.,"A",0,"D","2","D",,"A",,"A",,"B","2",,"A",,"A",,"A","4","D",,"A",,"A",,"A",.,"B",.,"B",.,"B",.,"B",.,"B",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,6436.2,"D",1283,7580,4395,3438,15485,201,,"A",.,"A",,"A",.,"A",,"B",.,"B","3","D","112",,"A","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
"11",40,52,"1","1",,,"4","1","D","D","D","A","A","D",1494351,42,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","8","D",.,"B",.,"B",.,"B",.,"A",0,"D",2,.,"B",.,"B",.,"A",.,"A",0,"D",.,"A",.,"B",.,"A","2","D",.,"B",.,"A",0,"D","2","D","3","D",,"A",,"B","2",,"A",,"A",,"A","4","D",,"A",,"A",,"A",.,"B",.,"B",.,"B",.,"B",.,"B",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,23730.6,"D",5177,18199,35270,20387,39620,201,,"A",.,"A",,"A",.,"A",,"B",.,"B","3","D","111",,"A","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
