"GIFT","AGE","EDUCA","SEX","STATE","INCLASS","topic_1","topic_2"
"0",1.14799157780903,"5","female","9","6",-0.644706175815014,1.23387444903292
"0",0.76252958598354,"8","couple","33","9",-0.147521579359458,0.67901552038061
"0",-0.203143407956506,"4","couple","17","9",0.253390487302721,-0.0136147398363341
"0",0.200783222587091,"7","female","22","8",0.637861768850008,-1.34010777925805
"0",0.290762235676222,"5","couple","17","9",0.318571859926396,-0.165492969715805
"0",-0.588605399781998,"6","male","37","9",0.22925312328496,0.0388190122932674
"0",-0.599762088968055,"7","couple","51","9",0.0531304541273826,0.373194275687271
"0",0.616665706073964,"3","male","36","8",0.0459797377050342,0.385277729851627
"0",0.0334720732819546,"4","couple","47","5",0.631635340327681,-1.30229544783944
"0",0.672550572894409,"5","couple","19","6",0.319283403647733,-0.167242476658203
"0",1.37074348350455,"3","male","34","5",0.511841444448451,-0.745397445303902
"0",0.539777680288025,"3","female","12","2",0.137135616699965,0.223200966585119
"0",0.947955644849228,"6","couple","0","6",0.663920190791851,-1.51536594935805
"0",-2.11271716392576,"4","female","0","7",0.32791692664424,-0.188641916778073
"0",1.3574883448216,"4","couple","0","5",0.454454206999577,-0.546330047184393
"0",-0.799029645508517,"6","male","26","4",-0.19624900046249,0.744393238917395
"0",-0.811357305477515,"7","female","0","8",0.0287229060149367,0.414032469537282
"0",-0.5336883460682,"7","couple","55","9",0.245666064961393,0.0033717524073549
"0",0.539777680288025,"7","couple","12","9",0.457970309813665,-0.557713779708573
"0",-1.31112755119129,"4","couple","32","7",0.576980460513996,-1.01605187411673
"0",-0.633589813751345,"5","female","6","8",0.446543676413191,-0.521061336658366
"0",-1.02588278953098,"5","couple","6","6",0.396872960419996,-0.372185576316237
"0",-1.4976501398383,"4","male","36","8",-0.867816653078041,1.42254830812845
"0",-0.377010183272539,"4","female","6","7",-0.997450509002318,1.51999700499284
"0",0.177677116155034,"5","couple","26","6",0.109146181865932,0.274906881613117
"0",0.418934065107447,"7","male","6","9",-1.28871729165994,1.71239044291414
"0",-0.317451661844788,"4","male","1","3",0.371068185764892,-0.300687161793718
"0",-0.599762088968055,"7","female","17","9",0.270677678029245,-0.0523665736794043
"0",0.200783222587091,"7","female","0","8",0.512110335150976,-0.746404324271303
"0",0.418934065107447,"6","couple","49","9",0.194608625948943,0.110923028588716
"0",0.831853425902476,"8","couple","37","9",-0.338792968655113,0.919848965918805
"0",0.391115404609788,"5","male","48","8",0.555925413877204,-0.922014546038013
"0",-2.20901560206153,"7","male","34","8",0.6092900880166,-1.17647444542004
"0",0.539777680288025,"4","female","53","3",-2.27147844082829,2.17147673843552
"0",0.246251377021779,"7","couple","39","8",-0.393627589039682,0.981831361324669
"0",0.635458609321033,"8","couple","0","9",0.211021044143378,0.077208784463894
"0",-1.06037275008932,"8","female","1","9",0.521998337478929,-0.783982988507868
"0",0.93175489358562,"5","male","6","9",-0.936360076521482,1.47508214917351
"0",0.246251377021779,"4","male","45","3",0.0576753300829819,0.365461841074039
"0",0.93175489358562,"6","female","0","4",0.187992722274549,0.124296064310559
"0",0.995826090567767,"4","couple","0","3",-0.0659816634944753,0.562436433057666
"0",-0.774587897049252,"7","female","6","9",0.568271444835204,-0.976274759627476
"0",-1.40724354302953,"6","couple","41","9",0.348494628312533,-0.240975469652156
"0",-2.1683568933241,"4","female","0","3",-6.56690471239841,2.74850028623315
"0",0.831853425902476,"4","male","39","8",-0.582649185420713,1.17593784933523
"0",1.57224709281247,"7","female","36","3",0.711536585916054,-1.96352406288174
"0",-1.26466001706673,"5","male","49","2",0.740691705002047,-2.74482927278233
"0",-1.00545569637552,"7","female","55","9",0.534481130970604,-0.83304174198467
"0",0.995826090567767,"3","couple","17","3",0.438987948918775,-0.497354210862286
"0",0.654085934176306,"5","female","48","5",-0.369284738251717,0.954661701685174
"0",1.59613647348426,"4","couple","18","5",-1.06205076058316,1.56565415391455
"0",-1.08837564549577,"4","couple","17","9",0.406059884410037,-0.398545262236994
"0",0.979989404574047,"7","couple","42","4",0.454507437499707,-0.54650167805131
"0",-1.08837564549577,"7","female","49","9",0.379535267729402,-0.323749691426765
"0",-1.06733877844928,"8","female","25","9",0.409362613451726,-0.408144526687457
"0",1.37074348350455,"1","female","17","3",0.62466489473649,-1.26148402873903
"0",0.726996183258155,"6","couple","21","9",0.740686754721017,-2.73674413291339
"0",-1.90373851667919,"5","male","0","6",0.472486563805304,-0.605750839086393
"0",1.26229983169732,"4","male","0","6",0.561002242417393,-0.944038582238904
"0",-0.867738985293914,"7","female","0","9",-0.903598961873743,1.45026389430337
"0",0.0084518085529546,"4","male","24","6",0.338354571901367,-0.214947496059742
"0",-0.985224080793548,"8","male","39","9",0.382560397540757,-0.332081731917998
"0",1.39700702242084,"5","female","4","3",0.093666792370218,0.302735803648049
"0",1.57224709281247,"3","female","0","5",-1.62854338699094,1.89930709982773
"0",-1.69658954301678,"4","couple","1","6",0.249936519338659,-0.00599468105274225
"0",1.16262269291189,"5","couple","42","5",0.509858675271514,-0.737996728865785
"0",0.539777680288025,"4","male","0","8",0.20398222321198,0.0917634132450621
"0",-1.56014299580309,"4","female","37","7",0.740691904995028,-2.74570333430866
"0",-0.848777533579857,"5","male","49","6",-2.68798247503943,2.30533664897118
"0",0.500259002688787,"5","female","42","8",0.344302045118512,-0.230156107120433
"0",-0.56646710645659,"8","female","17","9",-0.389155678261048,0.976880626771225
"0",0.744837535505189,"3","couple","13","3",0.380172920135071,-0.325501870863749
"0",1.26229983169732,"4","male","0","8",-0.75106474814318,1.32741181233715
"0",0.334355278950696,"5","female","21","6",0.494592128542863,-0.682371138559563
"0",1.19158462108351,"7","couple","12","5",-0.119107345109012,0.639458716674785
"0",0.848834944465368,"4","couple","6","8",0.0850304468812716,0.318034883492461
"0",0.459987543278302,"5","female","26","2",0.150296174336928,0.19824188342089
"0",-0.317451661844788,"3","female","24","3",0.491466462177527,-0.671266046243906
"0",0.865681150685766,"4","male","26","3",0.0166338207357227,0.433843184501489
"0",-1.03823445676391,"4","male","32","5",0.133523604750356,0.229977276642028
"0",-1.63181723918206,"5","male","6","6",0.549300966435142,-0.893851242946455
"0",-1.84245342292636,"4","couple","22","8",0.55794429158534,-0.930725887252244
"0",1.10348071915459,"4","male","12","3",-0.9652452595653,1.49653611316531
"0",1.0580125647199,"8","female","36","9",0.47166689766781,-0.602992401582581
"0",-0.925665559365796,"7","female","0","4",0.640228057844506,-1.35483919219131
"0",-0.633589813751345,"5","male","25","7",0.155862823108239,0.187555053671278
"0",0.355819297770453,"7","couple","42","8",0.374199134084105,-0.30917139527321
"0",0.355819297770453,"7","couple","9","9",0.740686875261711,-2.73687058038735
"0",-0.965184236965034,"7","couple","0","9",0.561882712886561,-0.947898439625583
"0",0.418934065107447,"7","couple","6","9",NA,NA
"0",0.539777680288025,"4","male","36","1",0.518011684754268,-0.768700778757763
"0",0.418934065107447,"6","female","6","2",0.321421676547327,-0.172512822593085
"0",-1.48231134683945,"8","couple","48","9",0.185658822377252,0.128984602664097
"0",0.654085934176306,"7","couple","51","9",-0.2230591431368,0.779117122544188
"0",0.654085934176306,"4","female","42","2",-1.65660308001926,1.91322150938252
"0",0.797475632768338,"3","male","34","5",0.148111416804387,0.20241490963266
"0",0.355819297770453,"4","female","12","7",0.614115902478944,-1.20246802807538
"0",-0.633589813751345,"6","male","8","7",0.293606463735453,-0.105419112313079
"0",0.93175489358562,"5","male","27","6",0.159266475750818,0.180982022570143
"0",-0.501410044362359,"6","male","28","7",0.454791761083966,-0.547418787958953
"0",-0.925665559365796,"8","couple","26","7",0.342675012709838,-0.225979404899412
"0",-0.175506573964617,"7","couple","37","9",0.300883382849941,-0.122672155149211
"0",0.578571203465969,"5","male","51","8",0.557162586388682,-0.927345613162441
"0",0.578571203465969,"7","female","25","8",0.468315157943367,-0.591771132296291
"0",1.22015515985344,"4","couple","36","7",0.312830134682173,-0.151452963145705
"0",-0.231146303362961,"5","male","39","8",NA,NA
"0",0.76252958598354,"4","male","41","8",0.377726503423232,-0.31879126995243
"0",-0.70291365367028,"4","male","27","5",-0.00921094871330923,0.475311140593151
"0",-0.633589813751345,"8","couple","34","5",-0.149279736520063,0.681427487026028
"0",1.118422037133,"4","female","12","5",0.633724923049356,-1.31483640791961
"0",-1.56014299580309,"5","male","34","8",0.417370549118549,-0.431697717921669
"0",1.57224709281247,"3","female","42","3",0.732421110094317,-2.31990477147222
"0",-0.288289989925599,"8","couple","29","9",0.713359843232485,-1.98719733580066
"0",-2.35781381650815,"7","female","6","4",0.496997750183406,-0.690981895003233
"0",0.261192695000189,"7","male","37","8",0.443412753801456,-0.511187838237518
"0",1.38391603511764,"4","couple","51","7",0.0605752834450758,0.36050648263777
"0",0.797475632768338,"5","female","0","6",0.560595518801585,-0.942259633370646
"0",-0.774587897049252,"7","female","32","7",0.320381983253543,-0.169947802324559
"0",0.402286831895011,"7","female","22","9",-4.15226880729982,2.6020251201262
"0",0.654085934176306,"5","couple","51","5",-5.67464999058299,2.72861555572581
"0",1.59613647348426,"8","male","36","6",-1.14989300068312,1.62489731168109
"0",0.709002987890104,"7","couple","51","8",0.0767106803431565,0.332623080813528
"0",-1.72496832742673,"8","couple","27","7",-2.85199031955036,2.35077996592645
"0",-0.259525087772906,"7","couple","0","8",0.154526246119989,0.190128147459434
"0",-2.31422077323368,"4","couple","22","8",-1.96478069919016,2.05302710869595
"0",-1.1746810039776,"4","female","4","5",0.377039152286858,-0.316911571648462
"0",-0.56646710645659,"5","male","6","6",-0.0962237247597447,0.606786779448384
"0",0.0334720732819546,"5","couple","48","2",-0.582616748953511,1.17590687581456
"0",1.57224709281247,"5","male","41","8",0.740691076260443,-2.74300307761572
"0",-1.13108796070312,"7","male","17","7",-0.264308831107671,0.830922129854176
"0",0.539777680288025,"8","female","37","9",0.457852533535861,-0.557330920379335
"0",0.185407244308105,"4","male","17","8",0.437745587248673,-0.493495047023173
"0",-1.08837564549577,"5","female","4","5",0.2019466444849,0.0959455747149174
"0",-0.453898209058478,"5","male","17","7",0.364806701247493,-0.28387087879438
"0",0.672550572894409,"7","couple","6","6",0.494510099040202,-0.682078505599494
"0",1.04263658644092,"7","couple","31","9",0.0737750403567223,0.337735942360046
"0",0.995826090567767,"4","couple","19","5",0.357118193236887,-0.263491223954522
"0",-0.925665559365796,"4","female","0","1",0.524975087351526,-0.795512957998837
"0",-0.094699756149271,"6","female","17","9",0.488957363886968,-0.662418315139252
"0",1.57224709281247,"4","female","12","3",-5.33575996500861,2.7118684453181
"0",-0.094699756149271,"5","male","48","9",0.157699605873744,0.184011587394208
"0",0.377067594158048,"5","male","25","9",0.509079515289848,-0.735099942513118
"0",-2.1683568933241,"4","female","51","1",0.187706033095768,0.124872802025406
"0",0.797475632768338,"6","female","0","3",0.488057638289115,-0.659259943054169
"0",-0.273858618570313,"8","male","4","9",0.0853846880136212,0.317410496252875
"0",-1.02178155120403,"5","female","0","5",0.169107327241326,0.161809618161724
"0",1.59613647348426,"4","female","17","6",0.487202840407471,-0.656266213547258
"0",-0.203143407956506,"5","couple","21","8",0.449182270583163,-0.529437950392864
"0",1.08843305638128,"5","female","0","4",0.588750447141505,-1.07198842233962
"0",0.539777680288025,"4","couple","22","6",0.431009989712768,-0.472758534911017
"0",1.0580125647199,"3","female","6","2",-1.62095338957495,1.89550663821193
"0",0.377067594158048,"2","couple","0","9",0.48315453370054,-0.642178619945452
"0",-0.667967606885483,"5","female","0","9",0.288426148690562,-0.0932614832898598
"0",1.17715324972822,"6","female","1","9",0.570122477715961,-0.984620777773926
"0",-0.745625968877632,"4","female","0","6",-2.59922101541112,2.27912657667211
"0",0.797475632768338,"5","female","1","6",0.565510977951895,-0.963933194355768
"0",0.0745255514528085,"7","male","27","9",-0.515738658301493,1.11042835292381
"0",0.89897613319723,"7","couple","12","6",0.289041915706073,-0.0947012706907755
"0",0.89897613319723,"4","male","0","5",0.240075472723837,0.0155431114284429
"0",1.3574883448216,"4","couple","32","4",0.691358950743257,-1.74332132607093
"0",0.654085934176306,"3","female","47","4",0.394903464322525,-0.36659861391639
"0",-0.347021202520821,"6","female","13","8",-1.25268945321469,1.69036782779803
"0",0.578571203465969,"6","couple","22","9",0.544046651583014,-0.871954894120537
"0",-1.75953347380611,"5","female","0","9",0.239463851957844,0.0168685167045742
"0",0.848834944465368,"6","couple","24","6",-1.18530104996221,1.64790180911716
"0",0.459987543278302,"8","couple","34","9",0.16726095237746,0.165426038236472
"0",0.865681150685766,"2","couple","9","3",0.711143782764783,-1.95853189785244
"0",0.0581996966242938,"4","male","37","5",0.538229502251727,-0.84814842097268
"0",-0.70291365367028,"7","couple","42","9",-0.442350400486841,1.03462983710057
"0",-1.03823445676391,"5","male","36","9",0.529836044339657,-0.814566091499671
"0",-1.45699143110087,"8","couple","36","7",0.411636785101927,-0.414792963467724
"0",0.578571203465969,"7","couple","8","9",0.0756218587622257,0.334521518778962
"0",0.616665706073964,"5","female","17","7",0.519309093224282,-0.77365441152625
"0",-0.317451661844788,"5","couple","17","8",0.436339525660637,-0.489140409881912
"0",-0.148226354242708,"5","male","48","7",0.483735015346052,-0.644189507834641
"0",-0.392165715516752,"6","couple","26","9",0.408505302149094,-0.405646425813931
"0",-1.31112755119129,"5","couple","37","9",0.236338751766995,0.0236219357129349
"0",-1.64094981361844,"7","male","22","9",0.124125112430961,0.247463469065803
"0",1.02714796262846,"5","couple","12","9",0.217822480795186,0.0630056013579695
"0",-1.02881712406802,"5","female","4","8",-0.388880106148977,0.976574957712827
"0",-1.92875878140819,"2","male","4","4",0.0847743800328958,0.318486062023208
"0",-2.11271716392576,"6","male","29","4",0.350896063254098,-0.247209808472353
"0",1.17715324972822,"5","male","6","9",0.695655680910015,-1.7851888383206
"0",0.290762235676222,"7","female","6","7",-0.367406120772781,0.952542260467179
"0",-0.377010183272539,"7","male","2","9",0.740690537454004,-2.74185994290377
"0",0.848834944465368,"8","couple","47","9",0.610825515627853,-1.184680167808
"0",-0.892370576854332,"3","male","6","9",-0.0720265150834844,0.571411224035466
"0",-1.66858664761033,"5","female","48","1",0.500817288381521,-0.704770078193836
"0",0.418934065107447,"8","female","39","9",0.230240673859579,0.0367104333459839
"0",-0.347021202520821,"7","couple","39","9",0.437502543012283,-0.492741341313209
"0",0.942569176471706,"5","male","26","6",-0.170744568970341,0.710549596587553
"0",0.459987543278302,"6","couple","25","9",0.487521145944631,-0.657380217444054
"0",-1.78289490149861,"6","couple","36","3",-1.57492112183172,1.87211621012112
"0",0.635458609321033,"5","couple","6","6",0.192107606424601,0.115992872217069
"0",-0.985224080793548,"4","female","12","9",0.116605165591812,0.261305441337337
"0",1.59613647348426,"3","female","17","4",-0.127110609545997,0.650711675132097
"0",-0.848777533579857,"4","male","0","5",-0.0966067687128324,0.60733983695171
"0",0.228181286722205,"7","male","27","5",0.658463583740752,-1.47604102455033
"0",-1.08837564549577,"4","male","48","6",0.578337292218424,-1.02236845257323
"0",-0.148226354242708,"7","couple","42","8",-0.981310441754911,1.50829891830004
"0",-0.70291365367028,"8","couple","6","9",0.457661117456741,-0.556708907722164
"0",-1.61366959389653,"3","female","37","6",-3.58531904563887,2.51328723941066
"0",0.290762235676222,"5","male","0","6",0.234662378811775,0.0272317387496544
"0",0.814734403668465,"6","couple","12","5",-1.29489443874732,1.71612009164818
"0",0.947955644849228,"7","couple","0","7",0.372031384782535,-0.303291818212229
"0",0.539777680288025,"4","female","55","9",-0.0678400042378681,0.565201466173848
"0",1.02714796262846,"8","female","41","9",0.438728929501174,-0.496548720742177
"0",0.726996183258155,"3","female","48","4",-0.680427593280241,1.26607103216463
"0",-0.70291365367028,"4","female","47","2",-6.70275286969434,2.74883938860166
"0",-1.48595335927249,"4","female","49","9",-0.212318841577016,0.765309004991778
"0",0.726996183258155,"6","female","34","7",-0.406586296214643,0.996076500431444
"0",-1.06733877844928,"7","couple","17","9",0.615475584872414,-1.20990138037711
"0",1.26229983169732,"4","female","51","4",0.636494671827752,-1.33168967882555
"0",-1.00545569637552,"4","male","18","4",0.345709076361289,-0.233777939286294
"0",-1.43695158727235,"7","male","55","9",0.512667052811567,-0.748491465505062
"0",-0.317451661844788,"6","male","47","9",0.185984235878017,0.128331786783203
"0",-0.501410044362359,"3","male","6","4",-0.417834387036993,1.00832094179407
"0",1.19158462108351,"4","couple","34","6",0.384205466359403,-0.336633468391074
"0",1.31721688541111,"5","female","36","2",0.639461565152978,-1.35004474015931
"0",0.690855342604568,"8","couple","17","9",-0.118941010690329,0.639223901469222
"0",-0.70291365367028,"6","female","42","5",-2.02630837918322,2.07831921042538
"0",1.57224709281247,"4","female","36","5",0.447021293573694,-0.522573804505966
"0",1.02714796262846,"8","male","8","5",0.566651703675346,-0.96901810132418
"0",-1.45699143110087,"8","couple","2","9",-0.0238777106611269,0.498327418173033
"0",1.59613647348426,"3","male","39","9",-0.593277653765844,1.18604729424095
"0",-0.925665559365796,"5","female","49","5",-0.217007413778121,0.77135345604384
"0",-1.08837564549577,"6","male","48","9",0.348912146503564,-0.242057426090372
"0",-1.66858664761033,"5","male","13","5",0.580938920379245,-1.034573678822
"0",-1.08837564549577,"7","female","41","9",0.58045832868035,-1.03230967083498
"0",-1.26466001706673,"6","couple","47","7",-1.84355170409512,2.00074440719351
"0",-1.78289490149861,"5","male","6","6",-0.962500610793407,1.49451449708951
"0",0.744837535505189,"4","couple","0","8",-1.29126463325688,1.71393010404179
"0",1.14799157780903,"6","male","6","4",-0.576862773746043,1.17040068512248
"0",-1.26466001706673,"8","male","32","6",0.577211976944267,-1.01712733161166
"0",1.2483447467426,"4","couple","26","3",-0.427831115508195,1.01911083261674
"0",0.797475632768338,"7","female","12","5",-1.96879767441983,2.05470323693099
"0",-0.480161747974763,"4","male","0","5",-0.982705300148976,1.5093145958582
"0",1.59613647348426,"8","male","51","9",-0.0213196428408037,0.494339313930683
"0",1.57224709281247,"8","female","49","7",0.13537204664018,0.226513434976592
"0",-1.49081915588416,"5","male","48","1",-0.218188841287761,0.77287245684248
"0",0.865681150685766,"7","female","6","8",0.239143660783438,0.0175619015750122
"0",-0.717055430107704,"6","female","41","5",0.337363037058176,-0.212427666410036
"0",-0.56646710645659,"7","couple","6","6",0.450168489935756,-0.53258208477769
"0",-0.906179820558029,"8","male","26","5",0.596453313345674,-1.11008015767213
"0",0.377067594158048,"8","female","6","9",0.434601530114958,-0.48377673764355
"0",0.76252958598354,"8","female","9","9",0.0243301124411737,0.421262303820859
"0",-1.06037275008932,"4","female","6","4",-0.994373615938346,1.5177760776241
"0",-0.965184236965034,"4","couple","42","9",0.463098046881293,-0.574488282379816
"0",0.552788107159307,"7","female","6","6",0.447209746664045,-0.523171038465355
"0",0.947955644849228,"7","couple","45","7",-0.733975459173582,1.31284566196841
"0",0.0084518085529546,"7","couple","24","9",0.669639764582505,-1.55839078373982
"0",-0.633589813751345,"2","female","6","3",0.497869738019913,-0.694117021430892
"0",0.290762235676222,"5","couple","36","8",0.333765534903027,-0.203322299382774
"0",0.964033195291461,"7","couple","49","8",0.740689625192407,-2.74030539635076
"0",0.654085934176306,"4","male","6","9",NA,NA
"0",-2.98371976450751,"6","male","48","5",0.260402592529957,-0.0292088146770796
"0",1.08843305638128,"5","male","1","4",0.0545824567246818,0.370728363192928
"0",1.08843305638128,"4","male","47","4",0.289616002258175,-0.0960448950459775
"0",-1.1746810039776,"7","male","6","6",0.142093325702005,0.213848609401477
"0",-1.59567639852848,"5","male","48","9",0.323025327264802,-0.176478192917498
"0",-0.56646710645659,"4","female","6","5",0.313678684614069,-0.153519267301144
"0",0.459987543278302,"5","male","34","8",0.598130962696824,-1.11854344374511
"0",-1.0548164060382,"4","male","21","7",0.13258078252295,0.231740898402151
"0",-0.774587897049252,"4","male","12","9",0.422297396384341,-0.446389641700585
"0",1.3574883448216,"5","couple","26","6",0.413079142340374,-0.419026137648313
"0",0.122760062441236,"8","male","29","9",-0.659970804230542,1.24773285610373
"0",0.89897613319723,"5","female","31","3",-0.743765947737013,1.32121154837166
"0",-0.973177394669678,"4","female","6","9",-0.295436452801045,0.868781505808777
"0",-1.66858664761033,"5","female","13","6",0.47989281504878,-0.630935396118809
"0",-1.00545569637552,"8","male","36","9",0.377263045381031,-0.317523576998127
"0",-1.56014299580309,"5","couple","51","6",0.583731266684472,-1.04781353021416
"0",-1.53387945688681,"7","couple","13","9",0.260411962289832,-0.0292297644220067
"0",0.0581996966242938,"5","male","51","9",0.529005785090193,-0.811291693164532
"0",-1.50793817811817,"6","couple","37","4",0.325944438071369,-0.18372458889776
"0",-0.317451661844788,"5","female","48","8",0.324068496197083,-0.179063550065463
"0",0.93175489358562,"5","male","36","3",0.476974240271139,-0.620954437435636
"0",-0.792892666759412,"5","couple","8","9",0.453949127748439,-0.544702597986265
"0",0.377067594158048,"5","female","24","9",0.426501590044141,-0.459050971499226
"0",-1.70600687571267,"4","male","26","9",0.453122408551451,-0.542042960820705
"0",1.0580125647199,"8","female","21","9",-2.84656853249264,2.34933713379871
"0",-1.53387945688681,"4","couple","0","8",0.561783429788228,-0.947462591710189
"0",-1.07152943927537,"3","male","37","9",0.225676544770023,0.0464301210051622
"0",-1.66858664761033,"5","male","6","2",0.628402251304125,-1.28317496934125
"0",-1.35863938649517,"5","male","0","7",0.460522571732166,-0.566037131467337
"0",1.0580125647199,"8","couple","6","2",0.00527076412654159,0.452221218894007
"0",-1.99913158572202,"5","couple","37","8",-2.59739433099456,2.2785747446139
"0",0.726996183258155,"2","male","0","4",-0.108199557369572,0.623978026930363
"0",0.709002987890104,"7","couple","12","9",-0.201780692141475,0.751628054664319
"0",0.439560450122842,"4","female","13","6",-0.871240178956144,1.42522812342664
"0",-0.407430674933918,"4","couple","45","6",-0.0292239843830191,0.506627128885815
"0",-1.19681929730301,"4","couple","0","5",0.00483416585321233,0.452922734719188
"0",0.915429038757105,"2","couple","6","5",0.497872268485007,-0.69412613025222
"0",-0.175506573964617,"5","male","1","8",0.221585279036665,0.0550879990791099
"0",-1.50793817811817,"8","male","12","7",0.74068283886291,-2.73321659906499
"0",0.0084518085529546,"5","male","48","5",0.50971734267716,-0.737470800957943
"0",0.597704254359906,"3","couple","34","5",0.193211882860433,0.113756552705943
"0",-1.00545569637552,"4","male","20","7",0.488346867872961,-0.660274428932521
"0",0.334355278950696,"7","couple","51","6",0.199448454443448,0.101061851908813
"0",1.02714796262846,"8","couple","15","8",0.373851972954565,-0.308228145497398
"0",-0.619993704550027,"7","female","36","9",-6.70275286969434,2.74883938860166
"0",-0.121293662703475,"6","female","36","7",0.131511143606495,0.233739167168926
"0",0.216048182004257,"4","female","45","5",0.169109787717226,0.161804792948706
"0",-0.5336883460682,"4","couple","47","3",-0.315705279166225,0.892890247453843
"0",-1.96685328401618,"8","female","31","9",0.390339164332801,-0.353735749263581
"0",-1.12493311590626,"7","male","13","9",-0.0880167810742068,0.594885750712157
"0",0.500259002688787,"6","female","0","8",0.226847688044676,0.0439422579610205
"0",0.459987543278302,"5","male","6","7",0.342548199976489,-0.225654381077528
"0",-0.70291365367028,"6","couple","21","9",0.272793649312983,-0.0571818089475708
"0",0.189261735247328,"7","female","36","9",0.36399057604591,-0.281693665827162
"0",0.831853425902476,"5","couple","0","7",0.122136644702379,0.251136412654783
"0",0.439560450122842,"8","couple","8","9",0.168401475049367,0.163193199666151
"0",0.539777680288025,"5","couple","0","9",0.262795845961115,-0.0345697213653002
"0",-1.26466001706673,"4","male","39","2",0.289594759031808,-0.0959951539257217
"0",-1.56014299580309,"7","couple","49","9",0.625850663322424,-1.26831941588496
"0",0.726996183258155,"6","female","0","5",0.205509053186996,0.088618602498105
"0",1.23429693629086,"4","female","37","4",0.473129835683969,-0.607919620597087
"0",-0.886872036187852,"7","couple","37","8",0.0583887272049535,0.364244369029059
"0",0.93175489358562,"4","male","0","8",-0.973581158654161,1.50265452552027
"0",-2.39110879901962,"6","male","0","8",0.444551831610276,-0.514771734662544
"0",-0.731292438080224,"4","female","6","8",-1.11882413520269,1.60430442296551
"0",0.10680385315865,"4","female","51","6",0.689914569631952,-1.72971586349943
"0",0.865681150685766,"7","female","17","9",0.548524322679045,-0.890590587335192
"0",1.34414957695035,"3","female","34","3",0.320444070301482,-0.170100848190941
"0",0.0184954744468906,"4","female","4","7",0.232921256764146,0.0309715101907653
"0",1.4485751324682,"6","female","6","5",0.283643350089304,-0.0821269294084256
"0",-0.485453835079773,"6","couple","42","9",0.34117810702633,-0.222147514615453
"0",0.0826414450835591,"7","female","6","7",0.610228673517965,-1.18148342936485
"0",-1.38280179457026,"6","male","25","5",0.142032175138773,0.213964330779415
"0",-0.203143407956506,"4","male","48","9",0.677136760344873,-1.61796840375437
"0",0.814734403668465,"4","couple","51","3",-0.440483477961368,1.03264437002829
"0",0.947955644849228,"7","couple","0","9",0.293431707709875,-0.105007305747329
"0",0.848834944465368,"7","couple","39","8",0.349101196350856,-0.242547600190663
"0",0.831853425902476,"8","male","48","9",-0.742738097413428,1.32033590262633
"0",0.654085934176306,"7","male","13","7",-1.65667317803881,1.91325600486264
"0",0.212242262534413,"7","couple","17","9",0.147454092364993,0.203668112923939
"0",-0.774587897049252,"8","couple","36","9",0.116785579986863,0.260974882836182
"0",0.334355278950696,"4","female","0","5",0.397433812013254,-0.373780653168584
"0",1.48644219301319,"7","couple","39","5",-0.294570402085172,0.867741980502672
"0",-1.00545569637552,"8","female","36","6",-0.0720265140969963,0.571411222575379
"0",-1.56014299580309,"5","male","39","1",0.523746612217704,-0.790742152394648
"0",1.0580125647199,"5","female","0","5",-1.65841515586063,1.91411281670456
"0",0.814734403668465,"8","couple","48","8",0.29645823994008,-0.112155889037111
"0",-1.45699143110087,"6","female","17","1",0.574273071610693,-1.00354592544118
"0",0.690855342604568,"8","male","47","1",-1.98354514011378,2.06082672371818
"0",0.578571203465969,"4","female","13","5",0.711829796271856,-1.9672747896385
"0",-1.08837564549577,"5","couple","51","9",0.387561027696597,-0.345963836895638
"0",0.78007481277389,"4","couple","47","4",0.192392146902774,0.1154169642377
"0",-0.517487594804594,"7","female","34","9",0.227360676648618,0.04285117445327
"0",-1.26466001706673,"8","female","36","9",-3.78008462943177,2.54694711674905
"0",1.02714796262846,"7","couple","17","8",-0.415426650358955,1.00570923643589
"0",-0.726536108302376,"8","female","39","9",0.272180832982242,-0.0557855982964737
"0",0.539777680288025,"8","couple","42","9",0.333111469747924,-0.201673055103514
"0",-0.184678769238402,"8","male","31","9",0.443511443267653,-0.511497975596513
"0",0.93175489358562,"6","male","28","5",-0.844767674691163,1.40434862324985
"0",-1.26466001706673,"7","couple","0","9",0.481875660598724,-0.637759037766321
"0",1.02714796262846,"7","couple","47","7",0.136816051457268,0.223801754986148
"0",-1.21919186263204,"5","couple","26","6",0.0594871385483131,0.362367848261131
"0",1.118422037133,"4","couple","17","8",0.159654039463964,0.180231692723728
"0",1.30362077620979,"4","couple","42","5",-0.298128519160272,0.87200784346427
"0",-1.52519694901829,"6","male","0","9",0.261182086790019,-0.0309527128557893
"0",-0.925665559365796,"7","female","6","6",-0.0377612071210449,0.519782678243765
"0",-0.0684362172329853,"7","couple","12","9",0.437518082526794,-0.492789518616519
"0",1.3574883448216,"4","couple","49","5",-0.553529800670849,1.14783053732539
"0",-1.35863938649517,"6","male","36","9",0.0236082153742056,0.422447001290868
"0",-1.33950633560123,"4","male","6","6",0.269068858060548,-0.0487161269134995
"0",1.10348071915459,"8","couple","51","7",-1.44907633743605,1.80504880947553
"0",-0.522874063182115,"5","female","0","9",0.299947178183719,-0.120440874923932
"0",-0.480161747974763,"7","male","12","3",-1.03484335272352,1.54664828100703
"0",0.10680385315865,"5","female","13","9",0.155270365966909,0.188696173912675
"0",-0.750425488974162,"6","female","12","2",-0.552072361024724,1.14640770305864
