"GIFT","AGE","EDUCA","SEX","STATE","INCLASS","topic_1","topic_2","topic_3","topic_4"
"0",1.06363260870156,"5","female","12","3",-0.0243774091503186,0.574972925999402,0.855015679584844,-1.50233898382621
"0",-0.0429190400623696,"5","female","0","5",1.05751022544096,-0.310217064503994,-1.94270471864275,-1.50530104522225
"0",0.344659964493417,"5","male","15","9",-0.104346525733549,0.543024076061137,0.729675480707842,0.00154943385153553
"0",0.694458906285385,"6","couple","0","8",0.767194370869699,0.0577433991671081,-0.772987522905335,-0.311481272620385
"0",-1.38570576830641,"6","female","0","9",0.356012480907738,0.576642973379356,0.0488630646760878,-0.762459612593968
"0",-0.482989578674513,"8","male","47","9",-0.989508858755849,2.02835535286497,-1.03302032681218,-1.10238449389744
"0",-0.957347943160968,"7","female","48","9",-1.17107530299814,-0.462697860570313,-0.867824614394244,2.74420491863987
"0",-0.721184315000701,"7","female","17","9",0.740525739714778,0.301774783591987,-0.873087831343899,-0.886988001348036
"0",0.730798237636809,"4","female","0","1",0.913212773567472,-2.42020175331143,0.100924361500875,0.0135735543875485
"0",-0.504354573763677,"7","female","36","6",0.0120810209608966,0.396335194832959,0.288878397651881,0.671040433859372
"0",0.421044198000515,"8","female","36","9",0.631787966830061,-1.2193177478712,0.40575534343417,0.389416137737109
"0",0.400100194915425,"7","couple","0","9",0.24122802377962,0.0120766642140067,0.592012689059243,0.187633960376644
"0",0.378947790367728,"8","female","0","9",-2.15584162392306,1.22404065956585,-0.0157239323041289,1.943642047551
"0",-0.0429190400623696,"4","female","55","4",0.53473916382591,-0.925568152129891,0.592798232778449,0.2395667695601
"0",-1.18132323437842,"5","male","48","4",NA,NA,NA,NA
"0",-0.379271490734576,"6","female","48","8",0.118854098426208,-0.155808016790679,0.622838362715157,0.696594364641345
"0",0.434893101166947,"7","female","48","9",0.498254144774471,0.323601157968226,0.102045756712857,-0.992744288741675
"0",0.836231371347562,"4","couple","6","3",0.899458736720643,-2.38574363511238,-0.164466130071899,0.406323204445588
"0",1.0942201740809,"5","couple","23","8",0.416021089669266,-0.0665195722920608,-0.743534581905428,1.04317017226846
"0",1.28298156704276,"6","couple","12","7",-0.349294114130336,0.51075536304106,0.593772034049053,0.864365878613353
"0",-1.4081122905568,"6","male","0","8",0.330868097280859,0.611512439083261,-0.175907362180311,-0.210010784777905
"0",-1.36629194280592,"5","female","47","3",-0.237324601830363,1.62219703523109,-1.28036606661186,-1.30805911401434
"0",-1.48552688152051,"7","female","48","9",-0.80171727731547,1.7211909778871,-0.0334646419654234,-0.934556921099357
"0",0.657487554974611,"7","couple","8","9",1.17822211172628,-2.4272075254154,-2.04370570558775,0.064097101751565
"0",0.936681512267875,"5","female","0","3",-1.03618272440203,-2.42094127898777,-0.83167659149991,2.91206556644161
"0",-0.930940161109412,"5","couple","0","6",-1.58835071965659,2.10237530165497,-0.160356736040778,-1.07865915952329
"0",0.936681512267875,"8","couple","8","8",-0.131831663223407,1.21900954584664,-0.362922964978732,-0.114041369202434
"0",-1.9143848358572,"3","male","48","5",0.505974072352736,0.674392447492082,-1.30913656163693,-0.182741429008049
"0",-0.349117806184905,"7","female","49","8",0.199966783666159,-0.0310527982231629,0.896712847657518,-0.338431518500221
"0",0.801664770426281,"3","male","0","1",0.310576265651599,-0.0240803554376664,0.41719669541854,0.311555695489646
"0",-1.4151630403625,"8","female","21","6",0.662155738375801,0.0360966126302488,-0.0619244583084936,-0.71276417032848
"0",-0.242075559447793,"4","female","26","6",0.792057166601645,-2.0071930828988,0.0796577054919347,0.508124728228519
"0",-0.261141150183375,"5","male","48","7",-2.08765824619005,2.42889448624549,-1.86680054842508,-1.29354410196188
"0",1.03259849377375,"8","couple","21","5",-0.938804475390451,1.70788169603036,-1.29983238748375,0.723967238321706
"0",-0.838499548518286,"8","male","13","9",-0.668449927788425,-2.41425989022637,1.22686137993446,1.8066210307529
"0",0.619861809594449,"6","male","42","8",0.396673903534984,-0.186926134017747,0.344326260202775,0.362303297046392
"0",0.336000892978599,"8","male","26","9",1.11391234402493,-0.848763700701904,-1.11564470069834,-0.788994832709418
"0",0.441783866090722,"4","couple","6","3",0.248091643628475,-0.0425147594844458,0.149688426707194,0.819115730352415
"0",-2.29696783548684,"4","female","1","5",0.890882443438441,0.0278068502596932,-1.0399264649392,-1.18321774100737
"0",-0.85362985522103,"8","male","20","8",0.941789102146722,-1.10221859160587,-0.468451625284098,0.117088331003025
"0",1.29683047020919,"4","couple","0","5",-0.843286912803228,1.06499283172297,1.02788698303426,-0.109524592130081
"0",0.154972499150278,"4","male","15","9",0.417517721307721,-0.795787713006934,1.0966965234463,-1.12616162486616
"0",0.431439324424085,"4","couple","13","3",0.5825170845521,-1.1175547696138,0.877174400976124,-0.634402980348151
"0",0.903722726210296,"6","couple","49","9",-1.39011495909186,2.0934624919637,-0.584321206795901,-0.626625339760113
"0",1.0789814054726,"5","couple","36","7",-0.200366076892108,-0.584235730088628,0.48603292624629,1.62335030136918
"0",0.694458906285385,"3","couple","0","3",-4.4919598688476,-2.42873696195305,-2.0452165675489,3.52034531226777
"0",0.542551503706066,"6","couple","55","8",0.0807572553080848,0.670139331424347,0.479153675979186,-0.611034111095852
"0",1.24088515940997,"4","couple","48","5",0.456301088964646,-0.00668384529515147,0.378445841735981,-0.256178676714872
"0",0.730798237636809,"4","male","22","8",0.760297501955838,-1.10387865661905,0.607875491129507,-1.50810253958489
"0",0.801664770426281,"5","male","12","5",-2.49193458757735,-2.42220642563551,1.20762798022868,2.66202137666838
"0",-2.38874320034366,"7","female","17","8",0.26319619723825,0.692398979959235,-0.646393803778692,0.34126795117263
"0",-0.379271490734576,"8","female","0","8",0.407773451513367,-0.807957943757624,0.187877693224677,1.00914945066984
"0",-0.834733738644873,"5","female","37","9",-0.11943012050922,1.12168346063588,0.0868873088526309,-0.544340771011949
"0",0.801664770426281,"5","couple","1","9",-0.473080185042469,-1.97819658048382,2.13235706936615,-1.10850673519706
"0",0.502815783842387,"4","couple","48","4",1.15023924617115,-1.48690721765581,-0.55000329784626,-1.50780774089845
"0",1.37808109069675,"2","male","0","2",-4.489596793308,-1.66037647302208,2.94394892350673,-1.51305946348737
"0",1.04817218333713,"7","couple","31","9",-0.257177309915345,1.47572562470187,-0.474527880272787,-0.845225407506497
"0",0.9691370910518,"3","female","12","3",0.698712909535962,-0.969358423912251,-0.143212571303998,0.649118530302909
"0",-0.319385865336176,"7","female","15","9",-0.637005468449308,1.52054322881946,0.243391903792946,-0.95683968016303
"0",-0.290064033318201,"5","male","6","8",-1.10624509135241,0.539287344837165,0.886906642486049,1.43167134374267
"0",1.18342763149728,"5","couple","47","7",-0.888117224672533,0.847956776529684,1.39619603143825,-0.579280638922996
"0",1.12437385863057,"4","couple","0","5",0.302660024443702,0.715025069924757,-0.183085156782453,-0.426726543401516
"0",-0.223179442871637,"4","male","51","7",0.350429751273678,0.862187874558532,-0.721373484458013,-0.515393285348614
"0",-0.149231147991816,"5","female","17","7",0.637841899170805,0.395884630234651,-0.618819463812317,-0.720787872256456
"0",0.502815783842387,"7","male","41","9",-4.4919598688476,-2.42873696195305,-2.0452165675489,3.52034531226777
"0",0.730798237636809,"7","female","6","4",0.0577671874878228,0.395256195996914,0.162415161892935,0.704340114178501
"0",1.12437385863057,"4","couple","12","5",0.190779926466823,0.296575879309613,0.430619561460916,0.144770687452558
"0",-0.868868623829336,"5","male","41","4",-2.32173613987632,-0.688693547533327,2.65794073801753,-1.51126334627753
"0",-0.779032758530092,"4","couple","4","9",-1.10161382417334,1.55006359551154,0.667230047784802,-0.535498232061369
"0",-0.488310730683479,"6","male","25","8",0.87608674265457,-1.15784371987816,-0.360586687086382,0.340751386674773
"0",-0.637260293467916,"7","couple","53","9",-0.582130147038225,1.370439264238,0.17649643383317,-0.0246932290555353
"0",0.421044198000515,"8","female","48","4",-0.621100813175906,1.17284053601292,0.518504334121834,0.166268772244279
"0",-2.14531855920467,"5","female","34","5",-0.286186462700344,0.394483999806395,1.00599711971192,0.245797785435879
"0",0.542551503706066,"5","male","41","6",0.965069564433277,-0.310058553208514,-0.735226829328775,-1.36926799795166
"0",-0.0690027920671712,"5","female","0","5",0.331340645945627,0.0980508696508924,0.739956001434544,-1.50150505208166
"0",0.936681512267875,"6","male","25","9",1.03494413975801,-0.863653344129891,-1.08438118478279,-0.109124939523558
"0",-0.223179442871637,"7","female","6","5",0.214079345718918,-0.0821436124621585,0.272917486156823,0.815685499860652
"0",-0.319385865336176,"8","male","36","9",-0.161492058948476,1.59360307142821,-2.04317171607233,-1.12965494560613
"0",1.00110459748423,"5","couple","42","8",0.648130808688236,0.149620692976259,-0.415922110387929,-0.243002601889385
"0",-0.904856409104612,"7","male","22","9",0.318370271391315,0.335636294053042,0.0676386454112908,0.182313138640156
"0",0.9691370910518,"5","male","12","3",-0.458576581905878,1.64317288411682,-0.469999507205399,-1.17462906882972
"0",0.920265993495215,"5","female","13","9",0.334483062562415,0.938739491515812,-0.906362598910529,-0.568276102894763
"0",-1.4151630403625,"8","male","45","9",0.675330561445478,0.554986183707225,-1.24943382225126,-1.21226193265231
"0",-1.07760514643848,"7","female","31","9",0.0792894724200867,0.127608552289866,0.362029162980891,0.791184294144735
"0",-1.09454387444775,"7","male","31","4",0.80966018265569,0.146745672553755,-0.783095037584197,-1.18655575107108
"0",1.37808109069675,"4","male","25","7",0.175640821838281,0.723357138877415,-0.360583724902327,0.317742786768652
"0",1.32426051682366,"5","female","15","3",1.15041152843532,-2.41925259326424,-0.330937922035319,-1.50569829885846
"0",0.107199722009559,"4","female","39","4",-0.415573826762846,1.5300701886303,-0.508042214590986,-0.284509061348476
"0",1.10935048078365,"5","couple","12","8",-0.985242383070752,0.28669919696688,-0.708586416015635,2.32506387721613
"0",-1.13749077183688,"5","female","8","9",0.544097244671093,0.392616448294561,-0.481281405406107,-0.227226198476173
"0",0.936681512267875,"8","couple","13","9",-0.488775201475815,1.64925404272726,-1.05698733203205,-0.11573281000087
"0",0.979846429155437,"5","male","42","8",1.02119986703524,-0.603521062862915,-0.855619521366709,-0.640031762495759
"0",-0.891933578319463,"4","male","39","9",-2.14514248082545,-2.42827294310912,-2.04475818408329,3.32153326718732
"0",1.51942492401685,"6","couple","55","6",0.321949921858213,0.744996653834611,-0.0986664397543757,-1.07913618379309
"0",0.378947790367728,"7","female","36","9",0.15697849039526,0.894457403528446,-0.58122717981107,0.147708777859859
"0",-0.779032758530092,"8","female","37","9",0.440526755335913,0.0442036603029067,-0.334844106371272,0.652942108663084
"0",1.16881727077184,"5","couple","12","6",-0.0225117643118177,-2.42635462928146,-2.04286316763743,2.37189573009926
"0",0.903722726210296,"7","male","48","5",0.874578335129406,0.0896463756498831,-2.03838436429866,-0.520529589672241
"0",-0.997585089873916,"5","male","17","5",0.536838686934313,-0.689242997979083,0.271839945384546,0.524299929169427
"0",-0.569768938605181,"7","female","6","8",-0.627193795131041,1.43536159322156,0.397760823649463,-0.847937345161218
"0",0.277354439353919,"5","male","13","8",0.754245646224805,-2.42673861009213,0.573663422462995,-0.0795541346672629
"0",-0.491509827024805,"8","female","15","9",NA,NA,NA,NA
"0",-0.990825786507812,"7","female","8","7",0.466768531566814,0.269559037951529,0.267363328435615,-1.07923269290578
"0",0.357582795278565,"8","male","2","9",1.08450703863532,-1.69247868571265,-0.764038646941272,-0.020432797575741
"0",0.801664770426281,"8","couple","6","9",0.234636836842701,0.305670380601061,0.0692257785584796,0.495979295606517
"0",0.0829046105121487,"7","couple","6","9",1.11625273170507,-0.621242307704476,-1.53588793733899,-1.12081527952042
"0",0.706641169525116,"7","male","12","9",-0.296255748189873,0.7926372942356,0.716643827459265,-0.0109211439059311
"0",-0.808558220905771,"7","male","4","9",0.569499229692107,0.381919828214463,-0.233817346413585,-0.90392903937677
"0",0.801664770426281,"4","male","0","3",0.367679476597221,-0.678949043019668,0.799593691229142,0.225220985164181
"0",-1.93954251548072,"5","female","22","7",0.0400375099448989,0.749209393226911,0.250197812297052,-0.0909235786163625
"0",-0.0954105741187269,"7","couple","9","9",0.588134069420306,0.222625818072273,-0.164491300624518,-0.504650522768372
"0",-0.0429190400623696,"7","female","48","9",-0.0189837502892944,1.48424079654672,-2.04388640739223,-1.51377577624567
"0",0.824771510076316,"5","male","6","8",-0.355633051358654,-0.763909393068748,1.75761631040885,-0.10414590703427
"0",-1.893645167767,"4","couple","48","8",0.573037122777636,-2.42638009877529,-2.04288832781142,1.68678959037331
"0",0.502815783842387,"7","male","21","9",0.893363719502822,-0.874568849377785,-0.203252359140775,-0.156717032418425
"0",1.0789814054726,"7","couple","13","5",0.646543453731935,0.377301099296212,-0.835461610075691,-0.391549925617773
"0",-2.22822931184816,"5","female","51","4",-1.88538027000734,0.505644996704029,0.854326934606836,1.97042549728997
"0",0.920265993495215,"8","couple","53","9",-0.143517536636121,0.83150669444255,-0.187141081515867,0.748496731430299
"0",-0.754737647032682,"8","male","49","9",0.259684409338595,-0.0785265799307205,0.490523920179437,0.431193932210825
"0",-0.242075559447793,"5","male","48","8",-0.7212949135838,-2.41931498808751,0.652193573009692,2.27968614093606
"0",1.36475315288463,"7","couple","8","6",-4.47511951324556,1.29142973145204,0.046199974963106,2.20853589310515
"0",0.952971240388845,"5","couple","0","8",0.758393555454501,0.117678366236068,-0.530291566597447,-0.851937834617696
"0",1.45634020227713,"5","female","0","4",0.966487227380425,-0.170669917454269,-1.05853870290218,-1.50719466071525
"0",0.801664770426281,"5","female","39","2",0.18778394861067,0.169164143369665,0.532299206345502,0.212903643598304
"0",-0.319385865336176,"8","male","9","4",0.629647719163734,0.378338475843699,-0.528902807256864,-0.735586627016608
"0",0.870244882863453,"5","couple","34","9",1.30449126373698,-2.42505370203925,-2.04157803979061,-1.51145636680434
"0",-0.654473335835607,"4","male","25","9",0.525632000555426,0.74454000071982,-0.903272960131677,-1.50628074490143
"0",0.247413111741404,"4","couple","45","5",0.477561158368076,-0.619850751547085,0.692781142300721,-0.045447687752407
"0",1.0789814054726,"8","couple","4","5",-0.38984968091641,0.73455735391028,0.456567936046055,0.761275832324406
"0",0.836231371347562,"3","male","1","1",-2.19734756089133,-0.0650112910931386,1.77206104331759,1.5289399571664
"0",0.742774602371112,"7","female","6","9",-0.0215202757216869,0.970274505824003,-0.0369413214348657,-0.0720845748089268
"0",-1.79287753015165,"4","male","42","6",0.131355358868516,0.722747108487165,0.267199742103398,-0.489083010540601
"0",1.58069138682504,"6","male","1","5",1.08677267044733,-0.762619514959907,-0.810999587017608,-1.50892125983625
"0",0.378947790367728,"5","couple","6","8",-0.0709857440366372,1.25943070007786,-0.402354372348681,-0.554850384491628
"0",0.638757926170605,"5","couple","42","4",0.219266995258899,0.145359298717831,0.699219261866352,-0.246243657124641
"0",-0.122150538234811,"5","female","42","8",0.924104172114641,-0.826306003125574,-0.105845069110592,-0.671334818825
"0",1.58069138682504,"3","male","4","7",-0.965624946272535,2.0621164934911,-1.45759709587563,-1.51058426071989
"0",1.60471197141335,"5","female","45","4",-0.344830310941829,0.687666970861549,0.854461963642095,0.102752634626809
"0",-0.339160883449482,"4","female","48","1",0.742614406905991,0.207695760191509,-0.552454623719756,-1.18499203777402
"0",0.482665878307667,"8","couple","8","9",0.893717595712033,0.0464585574245092,-1.34981202243605,-0.815652072713659
"0",-1.36629194280592,"5","male","12","6",0.887507971649156,-1.63744581716522,0.355509048158137,-0.630926214715931
"0",-1.80604041504102,"7","male","13","9",1.1630734368311,-1.77065204999937,-0.730713488871524,-0.619955109109283
"0",-1.05244746681496,"6","couple","0","9",-0.84094467314974,-0.0223100624991968,1.55096864308121,0.744284087356449
"0",0.502815783842387,"7","male","41","9",0.800803619097391,0.0581380037447729,-0.609240306241888,-0.896756717583254
"0",-0.359121585199855,"8","female","51","9",0.061582674748743,0.397335886984443,0.615541290505939,0.0250592398140938
"0",0.421044198000515,"4","couple","6","7",0.545021562816723,-0.335832256653344,0.622336887238269,-0.887879202535626
"0",1.58069138682504,"4","male","25","3",-0.708021746616401,-1.50479608306061,-0.892799917157092,2.71503747337079
"0",0.502815783842387,"5","male","51","1",-0.0656562640967815,0.234759882411142,1.04196382503997,-0.246711922670634
"0",-0.461837174126817,"6","male","37","9",-0.12161658402407,-1.54829411724165,0.541369277131391,1.77083187767403
"0",1.0942201740809,"2","male","48","3",1.07017783699711,-0.457122293555682,-1.37761368776896,-1.16944172962584
"0",-1.54249445688265,"7","couple","24","9",0.317260978531939,0.361819295472386,-0.483393299689351,0.660289659771743
"0",0.562144260995526,"7","couple","12","9",0.714643347343854,-0.0511920401680718,-0.0390095037977853,-1.06879778865362
"0",-0.553225671320262,"7","couple","26","9",0.392445750361972,-0.827016647604322,1.06384331659573,-0.515212890549287
"0",-1.01116851703406,"8","couple","24","9",-4.17408782901944,-1.42882848308448,2.69028321385323,0.654117833831671
"0",1.13929180839616,"6","couple","0","4",0.336330387720649,0.893887447151696,-0.520157738941339,-1.07249252610786
"0",0.378947790367728,"4","male","6","8",0.84422976242217,-1.30626302209109,0.481916561786816,-1.5037262817222
"0",0.870244882863453,"6","male","39","4",0.895025852251542,0.165804089769331,-1.83946235507108,-1.50549322630853
"0",-0.803608744589267,"7","female","45","8",0.961831014107772,-0.741189560413741,-0.641120800245323,-0.179787085374897
"0",-0.779032758530092,"4","male","17","8",0.309060910873399,-0.151268716295165,0.824755880706423,-0.400548709103451
"0",0.801664770426281,"5","couple","24","9",0.837261251042323,0.107613842549037,-0.824928255376706,-1.51002672371696
"0",1.03259849377375,"6","female","53","3",0.730113276211058,-0.268311690436273,-0.0440375280203531,-0.390797012390318
"0",-0.167478462756856,"7","female","36","9",0.618508175529869,0.42889816064331,-0.705759679025981,-0.545716579461405
"0",-0.660242129382927,"6","male","8","9",-0.731289996511123,-2.40706211516695,0.490452108244471,2.37232154702619
"0",-0.516099350144821,"5","female","27","9",-0.0687349506719223,1.31579686859442,-1.00837030587895,-0.135827960520706
"0",-2.04326060342066,"8","male","48","3",0.198427139969843,0.745512117946027,0.145103981794463,-0.707302559136901
"0",-1.3185191656652,"8","couple","51","9",-0.00223819583942002,0.747530937353293,0.554381471916139,-0.756531479846928
"0",1.58069138682504,"4","male","25","5",0.060623854379346,1.14696998563649,-0.731029791009831,-0.197724857810253
"0",-0.930940161109412,"4","male","48","2",-0.644621788463931,-2.27720638937794,1.1818607066215,1.82786859532997
"0",1.58069138682504,"4","couple","42","7",0.67887296535269,-0.0247385611712868,-0.582051759430204,0.143127580138614
"0",-1.9907690693643,"3","male","41","3",-0.246319051424393,1.01106802207712,0.495879593665804,-0.453138080112941
"0",-1.09454387444775,"5","male","26","9",0.720908472044589,-0.516557785196775,0.160370361963081,-0.272819641521088
"0",-0.930940161109412,"7","female","55","6",-0.887052726722725,-0.115505853474514,0.712454929026753,1.8816340291507
"0",-0.440893171041727,"5","male","9","7",0.558690131083794,0.819164580136067,-2.04322575614777,-1.51311196484373
"0",1.58069138682504,"4","female","45","6",0.336926588528858,-0.690004399071557,0.559527008084154,0.713628024267414
"0",0.638757926170605,"5","male","39","1",-4.4919598688476,-2.42873696195305,-2.0452165675489,3.52034531226777
"0",-0.204449814067631,"4","couple","21","5",0.760642377494466,0.173944732138459,-0.657161275605026,-0.871365528672588
"0",1.29683047020919,"8","male","53","9",-1.40672791378366,1.79911615787299,-1.15724035627528,1.00649264589186
"0",-1.10876331955649,"4","female","17","4",0.751304107478191,0.182373534484976,-0.953508080066976,-0.371808792300535
"0",1.36475315288463,"4","couple","34","6",1.00876607331859,-1.41470462427083,0.00198585827607256,-1.03087837908454
"0",-0.779032758530092,"7","male","12","9",-1.95037893122877,2.34431173023069,-1.23842172686977,-0.704616776306796
"0",-1.27179642515616,"6","couple","4","8",0.329902006072311,0.61913254518247,-0.104098894937551,-0.361260935096716
"0",-0.0954105741187269,"5","female","0","9",0.728958179438835,0.309543011675458,-0.801193763537565,-0.932605246528431
"0",1.58069138682504,"5","couple","36","5",1.0066575342519,-0.389828112181262,-0.901352660444562,-1.1757882308456
"0",1.43057262475311,"8","couple","24","9",-0.760671689919723,1.71414197306054,-0.0250662055374384,-1.50445524675054
"0",0.619861809594449,"4","female","42","5",-0.020133540952986,-2.42812976757271,-2.0446167473735,2.36983303579887
"0",0.529388618816702,"5","male","26","5",0.36214645026675,-2.39536236652415,0.888743345840646,0.721961165676636
"0",1.00110459748423,"5","female","15","9",0.673413656674033,0.156787630578712,-0.664841216509273,-0.10980658263707
"0",-0.261141150183375,"5","couple","17","9",-0.0169192672374194,1.22932048834815,-0.420535354195579,-0.676316668466026
"0",0.562144260995526,"3","couple","0","9",-0.218678881653451,-2.42411131604687,0.0299633814620531,2.19552056943773
"0",-1.71556722426327,"6","male","49","8",-0.64403121179072,1.15313925703184,0.0513598035308939,0.838860378107114
"0",1.58069138682504,"6","male","21","5",0.669308189378899,-0.322191202584378,-0.255351975852721,0.30163544907811
"0",-0.215667777396237,"6","male","6","9",0.166673731948841,-1.51420089447951,1.50031503458841,-0.439028191361852
"0",0.657487554974611,"6","couple","4","8",-0.404176849702777,0.294158259242122,1.49522382777086,-1.5009311167653
"0",1.58069138682504,"8","male","42","9",-0.0926297550376062,0.772410665220963,0.328474625776959,0.171987969381156
"0",1.18342763149728,"5","male","48","1",1.01647849751998,-1.20590867223467,-0.192294704323957,-0.753041741032015
"0",-0.461837174126817,"7","male","27","9",0.995931124822574,-0.538547328323093,-0.914884613724865,-0.469399612622571
"0",-0.0429190400623696,"7","couple","12","9",0.879591326812591,-0.553669110315899,-0.232144453623994,-0.518994771312185
"0",0.9691370910518,"8","male","1","9",0.812695569331687,0.212658161056636,-0.998657690668736,-1.19405303362847
"0",-0.637260293467916,"5","female","53","1",1.15553921180746,-2.4249865952492,-0.403597483916388,-1.05445568526703
"0",-0.816004109840867,"5","couple","49","5",0.996199606236349,-2.04143727678104,0.0144310625398746,-0.395519962994683
"0",-2.37095398257805,"3","female","32","3",0.571136226003299,-0.625507954514955,-0.32698168399691,0.911644323742906
"0",1.58069138682504,"6","female","26","3",-0.980859476468423,2.03017152159073,-1.09908168667104,-1.06695618128097
"0",0.766526794923514,"8","couple","17","9",-0.769905718819041,1.46031287862346,0.472479204832015,-0.552628995561227
"0",0.292168430437061,"4","couple","17","8",0.136501120909491,-0.0286862600284523,1.08580233176297,-0.86392818230675
"0",1.35134112658067,"5","female","12","8",1.30449096155805,-2.42479887906114,-2.04132631156588,-1.51120343446347
"0",-0.911347403819952,"5","female","36","9",-1.66879685083334,0.0475013859440729,2.19290098483424,-0.17676209886005
"0",1.58069138682504,"5","male","36","5",-0.694018716124554,-0.594147720536134,0.728801705165059,1.9340665765732
"0",-0.232606505405508,"7","couple","51","9",0.111615898762155,0.649279114736273,0.250409547879672,-0.0797030990865285
"0",0.936681512267875,"6","couple","25","5",-1.02354305278741,0.214556315805028,1.79174862539914,0.0284688840669912
"0",-1.15929403084216,"8","couple","24","9",-0.465440066644527,-0.743630539237631,0.683790212913524,1.82119638022053
"0",0.657487554974611,"2","male","17","6",0.556833725030417,0.146441058869186,0.215490552902177,-1.50699758098363
"0",-0.536810152547603,"6","male","26","9",0.846191422633357,-0.170481120693528,-0.599104315737863,-0.509986649248151
"0",1.36475315288463,"5","couple","39","5",0.377382862769253,0.604338401967563,-0.390562025670973,-0.10922908816062
"0",0.801664770426281,"5","male","48","5",0.937542812741038,-1.2000175600949,-2.04082055042988,0.727170631820417
"0",0.555633385714034,"4","male","55","9",-0.583518053936244,0.814745835582254,-1.64021989301991,1.78404067286969
"0",0.542551503706066,"8","male","17","9",-0.0496685054409339,0.311896321885156,-1.24226804536428,1.60655157505418
"0",0.836231371347562,"4","female","22","3",-2.71674576872836,-1.74012547559768,2.37586458656137,1.29536667733918
"0",1.13929180839616,"7","couple","37","8",0.484246439701164,0.1761030982446,0.341628731237222,-1.14144284185469
"0",1.06363260870156,"6","female","26","9",0.609722999224827,0.640558051146236,-1.57116688457808,-0.619577702564309
"0",0.201695239659315,"5","male","0","4",-0.0324259932928231,-0.312139829715796,-0.276557113358463,1.71715219142157
"0",-1.50606616321121,"8","female","1","9",-0.26289514550787,1.43150260200291,-2.04181190009752,0.334717765171988
"0",-1.46518415099427,"5","female","29","8",0.3854015821411,0.508413967775854,-0.0231289473292716,-0.454260888083338
"0",0.336000892978599,"7","couple","12","4",-0.0197742435444673,-2.42839816584742,-2.04488188602667,2.36952099812935
"0",-0.339160883449482,"8","male","6","6",-0.410447093543935,0.490566852433055,0.127233609667822,1.38456719564215
"0",-1.28338119016243,"6","couple","53","9",-0.475064601680927,0.968621513059099,0.55621941445171,0.322893332683738
"0",-0.261141150183375,"8","couple","48","1",0.521640829226042,0.272036107570101,-0.975982136995577,0.486402835392544
"0",0.903722726210296,"4","male","0","5",-0.01892840364139,-0.0687014197843952,1.07606744342026,0.113362739219781
"0",0.107199722009559,"7","female","42","3",1.08732684940531,-1.20637879640466,-0.384100849377003,-1.50097422040022
"0",0.819018328979872,"5","male","0","5",0.0772302561768002,1.15700520518043,-0.672939588093586,-0.394938182902035
"0",-1.27179642515616,"4","female","17","2",-0.287883379122162,0.676001968778431,0.991338201573893,-0.524970729875683
"0",-1.46518415099427,"7","female","55","9",0.247596798861476,0.88825155119912,-0.656885005365045,-0.1224332726135
"0",-2.43083960797645,"5","female","53","4",-1.53016367860569,0.210184739813406,1.36881355114458,1.50748743292888
"0",0.801664770426281,"8","couple","51","9",-0.0872532678275615,0.585333297593489,0.0692065816428019,0.820539591995621
"0",-0.232606505405508,"5","male","12","8",0.511865554542812,0.00363473404737912,0.340352048217664,-0.543409249937538
"0",0.730798237636809,"5","female","6","9",0.036177199420905,-0.963225408800488,0.847702534164476,1.12526421031659
"0",1.06363260870156,"7","female","6","9",0.842140032886213,-0.137086281005346,-0.429062277797446,-0.999318480695897
"0",1.60471197141335,"4","female","51","5",0.173810522744586,0.503756842362271,-0.348340669357591,0.711773818189926
"0",1.12437385863057,"6","couple","6","8",0.825209705761529,-0.204895834883085,-1.32670515355295,0.224010788106292
"0",-1.36629194280592,"4","male","6","5",0.0354506824342077,-0.664596213739704,1.45385602951628,-0.514818990630385
"0",0.712706221050426,"8","male","24","9",-0.804848541927311,1.43499316613966,0.0441392666017325,0.452296211555265
"0",-0.990825786507812,"4","female","12","9",0.0828300967847697,-0.224372350406575,-0.712747441889962,1.679052350235
"0",0.107199722009559,"4","male","17","3",0.549855727450725,0.627997666311276,-0.731694339252254,-0.943700835991027
"0",0.694458906285385,"6","female","39","6",0.0229945997194335,1.291418472291,-0.712217430537922,-0.91333327473794
"0",-0.461837174126817,"7","female","6","9",0.261141919668923,0.567704505025273,0.226143661607079,-0.518533106179948
"0",-0.866321230932987,"6","couple","55","8",-0.480843190449624,-0.800789239059738,0.799376152782379,1.76747599440845
"0",1.18342763149728,"3","male","36","2",0.174054268948567,0.599872018916846,0.275882873584562,-0.261988225510732
"0",-0.779032758530092,"3","female","34","4",-0.391509455277631,1.52118368893736,-0.255991822948966,-0.876476911192163
"0",-1.27179642515616,"4","female","0","9",0.459483308902602,0.537745445247142,-0.602706342378666,-0.0672054205292002
"0",-0.232606505405508,"8","male","45","9",0.670247190504342,0.0566132391834428,-0.318226751207398,-0.2819233439251
"0",0.985180934131998,"6","couple","1","7",0.423285099898191,0.737291558446854,-0.382537748606207,-1.49856521943801
"0",0.190110474653045,"7","female","36","9",0.462589962725532,0.0174071669203629,-0.17098601219587,0.48969653324597
"0",0.870244882863453,"5","couple","0","9",0.374021165249223,0.958149657114203,-1.14216792662581,-0.741754893202924
"0",-2.04326060342066,"4","couple","0","8",0.437922662753423,-0.633649807177508,1.01412050490805,-1.50962723144557
"0",-0.204449814067631,"4","male","0","5",-4.4064163332249,-2.42874671716724,-2.04522620428876,3.52014691332799
